t,L,v,Omega,E_v,E_Omega,P_drive,P_feedback,P_D,P_Omega,cumulative_drive,cumulative_feedback,cumulative_dissipation
13.824020016680565,0.05562997422654956,0.1630696451527401,0.008565114138298921,0.013295854585120288,3.668059010104404e-05,0.01814312031395903,6.655003593902566e-07,0.014625440043632318,5.868894416167047e-05,0.07817471188291654,9.530123522540934e-07,0.06501281682372309
13.84487072560467,0.05580911795087295,0.16352049231076005,0.008611570757444925,0.013369475702776667,3.707957545524028e-05,0.01825186888551204,6.76771549539496e-07,0.014706423273054336,5.9327320728384446e-05,0.07855414254596359,9.670060126891416e-07,0.06531984225722579
13.865721434528773,0.05598930249613054,0.16397364692814667,0.008658387988708216,0.013443678443458252,3.748384128150335e-05,0.01836154023850742,6.882610599841493e-07,0.014788046287804078,5.9974146050405363e-05,0.0789358503141456,9.812369614956845e-07,0.06562857631714693
13.886572143452875,0.05617053638267601,0.16442912604214033,0.008705569466566152,0.013518468745491036,3.789346986860444e-05,0.018472144413443324,6.999736477393243e-07,0.014870315620040141,6.06295517897671e-05,0.0793198545327856,9.95709800400224e-07,0.06593903258909943
13.90742285237698,0.0563528282155278,0.16488694681985888,0.008753118857694874,0.013593852615787485,3.830854486846681e-05,0.01858369157824475,7.119141826469378e-07,0.014953237877366235,6.129367178954691e-05,0.07970617475788662,1.0104292314926587e-06,0.06625122479845084
13.928273561301083,0.05653618669102954,0.16534712659618092,0.008801039876828539,0.01366983613680674,3.8729151456763046e-05,0.01869619203613396,7.240876530321592e-07,0.015036819750487415,6.196664233082088e-05,0.08009483075887054,1.0254000596377697e-06,0.06656516681202437
13.949124270225187,0.05672062059783004,0.16580968287384923,0.008849336286794254,0.013746425467363226,3.915537635838676e-05,0.01880965622746824,7.364991687583922e-07,0.01512106801409955,6.264860217341881e-05,0.08048584252141855,1.0406271949775385e-06,0.06688087263989231
13.96997497914929,0.05690613881786442,0.16627463332347017,0.008898011898512068,0.01382362684342723,3.9587307873031165e-05,0.018924094731589798,7.491539643578523e-07,0.015205989527769954,6.333969259684986e-05,0.0808792302503495,1.0561156554979326e-06,0.06719835643718838
13.990825688073393,0.057092750327347105,0.16674199578351426,0.008947070570994975,0.013901446578934743,4.002503590118217e-05,0.019039518268703485,7.620574022460708e-07,0.015291591236828219,6.404005744189147e-05,0.0812750143725377,1.0718705696618596e-06,0.0675176325059398
14.011676396997498,0.05728046419777638,0.16721178826031582,0.008996516211348922,0.013979891066606347,4.0468651970531984e-05,0.01915593770178237,7.752149760226231e-07,0.015377880173266982,6.474984315285118e-05,0.08167321553986973,1.0878971791100328e-06,0.06783871529691865
14.0325271059216,0.05746928959695048,0.167684028928073,0.009046352774772785,0.01405896677877541,4.091824926281963e-05,0.019273364038501696,7.886323138604764e-07,0.015464863456652952,6.546919882051141e-05,0.08207385463224132,1.1042008414315825e-06,0.06816161941151302
14.053377814845703,0.05765923578999607,0.1681587361288479,0.009096584264558399,0.01413868026822575,4.137392264110573e-05,0.019391808433201946,8.02315181986439e-07,0.015552548295048325,6.619827622576918e-05,0.08247695276059518,1.1207870330062996e-06,0.06848635960361839
14.074228523769808,0.05785031214040842,0.16863592837256663,0.009147214732090543,0.014219038169038712,4.1835768677487135e-05,0.019511282188881072,8.162694882552035e-07,0.015640941985942583,6.693722988397942e-05,0.08288253126999974,1.1376613519204127e-06,0.06881295078154898
14.09507923269391,0.0580425281111039,0.169115624337019,0.00919824827684693,0.014300047197449865,4.230388568125876e-05,0.019631796759216624,8.305012858196063e-07,0.015730051917194853,6.768621709001402e-05,0.08329061174276972,1.1548295209578893e-06,0.06914140800996964
14.115929941618013,0.058235893265484846,0.16959784286785876,0.009249689046398227,0.014381714152715455,4.277837372752967e-05,0.019753363750618185,8.450167768997821e-07,0.015819885567987003,6.844539796404748e-05,0.08370121600162954,1.1722973906693085e-06,0.06947174651184865
14.136780650542118,0.05843041726851706,0.17008260297860373,0.009301541236408053,0.014464045917988671,4.3259334686299725e-05,0.019875994924310678,8.598223166539502e-07,0.015910450509787538,6.921493549807956e-05,0.08411436611291948,1.1900709425203701e-06,0.0698039816704312
14.15763135946622,0.058626109891155256,0.17056992390459014,0.009353809107107758,0.014547049470408835,4.374687240610601e-05,0.019999702205912982,8.749244205621922e-07,0.01600175441744972,6.999499584976963e-05,0.08453008438992346,1.2081562921577355e-06,0.07013812903134221
14.178482068390323,0.05882298100627629,0.17105982511872853,0.009406496979192156,0.014630731884824994,4.4241092709775585e-05,0.02012449768779182,8.903297679432625e-07,0.016093805073307495,7.078574833564094e-05,0.08494839339632154,1.2265596927885258e-06,0.07047420430485078
14.199332777314428,0.059021040587834604,0.17155232624719235,0.009459609212867709,0.014715100320411562,4.4742103230085815e-05,0.020250393620745967,9.060452018292873e-07,0.01618661035245272,7.158736516813731e-05,0.08536931594957989,1.2452875385951631e-06,0.07081222336802077
14.22018348623853,0.05922029871879933,0.1720474471141078,0.009513150227344098,0.01480016202924086,4.525001362400853e-05,0.020377402423808588,9.22077737299243e-07,0.016280178232164946,7.240002179841366e-05,0.0857928751243563,1.2643463682357851e-06,0.07115220226680709
14.241034195162634,0.05942076559236549,0.1725452077417671,0.009567124500910101,0.014885924357324783,4.5764935607957175e-05,0.0205055366866191,9.384345660697266e-07,0.01637451679305726,7.322389697273148e-05,0.08621909425603297,1.2837428684794142e-06,0.07149415721826656
14.261884904086738,0.05962245151315853,0.17304562835062828,0.00962153657093358,0.014972394745631884,4.628698299290615e-05,0.02063480917179877,9.551230611969136e-07,0.016469634220195074,7.405917278864985e-05,0.0866479969442984,1.3034838779379917e-06,0.07183810461279341
14.282735613010841,0.05982536689845356,0.17354872935931526,0.009676391033861458,0.015059580731116427,4.681627172009721e-05,0.020765232817362908,9.721507819087417e-07,0.01656553880422807,7.490603475215554e-05,0.08707960705677921,1.3235763908978082e-06,0.07218406101637935
14.303586321934946,0.060029522279409116,0.17405453138461782,0.009731692545219769,0.015147489947759456,4.735291989734301e-05,0.02089682073917006,9.89525478571056e-07,0.016662238942535403,7.576467183574882e-05,0.08751394873272307,1.3440275612531033e-06,0.07253204317289888
14.324437030859048,0.060234928302315714,0.17456305524149165,0.009787445819613601,0.015236130127622033,4.789704783593588e-05,0.021029586233408854,1.0072550977915226e-06,0.01675974314038424,7.663527653749741e-05,0.08795104638673243,1.3648447065446225e-06,0.07288206800641944
14.345287739783151,0.06044159572985937,0.17507432194305828,0.009843655630727147,0.015325509101910809,4.844877808817314e-05,0.021163542779123152,1.0253477876652965e-06,0.01685806001210189,7.751804494107702e-05,0.08839092471255114,1.3860353121060982e-06,0.0732341526235375
14.366138448707256,0.06064953544240043,0.17558835270060522,0.009900326811323676,0.015415634802056067,4.900823548550721e-05,0.021298704040776127,1.0438119031664805e-06,0.016957198282261676,7.841317677681154e-05,0.08883360868690374,1.40760703532161e-06,0.0735883143157402
14.386989157631358,0.06085875843926741,0.17610516892358566,0.009957464253245528,0.01550651526080232,4.957554717733126e-05,0.021435083870853765,1.0626560116895632e-06,0.01705716678688255,7.932087548373002e-05,0.0892791235733886,1.4295677099969225e-06,0.0739445705617932
14.407839866555461,0.061069275840066904,0.1766247922196189,0.010015072907414137,0.015598158613311775,5.0150842670410324e-05,0.02157269631250882,1.0818888987451708e-06,0.017157974474642953,8.024134827265653e-05,0.08972749492642615,1.451925350847993e-06,0.07430293903015517
14.428690575479566,0.06128109888622976,0.17714724439700735,0.010073157784727319,0.015690573098726526,5.073425387800629e-05,0.021711555602632236,1.1015195740303939e-06,0.01725963040859918,8.117480620481007e-05,0.09017874859526626,1.4746881581121265e-06,0.07466343758142416
14.449541284403669,0.061494238947377704,0.17767254755872253,0.01013172398465709,0.01578376707800326,5.1325915450637876e-05,0.021851676187930824,1.1215572844764546e-06,0.01736214378580359,8.212146472102061e-05,0.09063291072819538,1.497864522358444e-06,0.07502608427101265
14.470391993327771,0.06170870751124642,0.17820072403249496,0.010190776662342438,0.015877749022852713,5.1925964490871645e-05,0.021993072715227144,1.1420115128560427e-06,0.017465523925137987,8.308154318539464e-05,0.09109000777681044,1.5214630294198747e-06,0.07539089735190138
14.491242702251876,0.06192451619072597,0.17873179634920908,0.010250321032406648,0.015972527513107574,5.2534540633699046e-05,0.02213576003364827,1.1628919849455063e-06,0.017569780264418335,8.405526501391848e-05,0.09155006650021408,1.5454924653852799e-06,0.07575789527723246
14.512093411175979,0.06214167672945231,0.1792657872738548,0.010310362382163403,0.016068111243457483,5.31517862257651e-05,0.022279753202845302,1.184208679400439e-06,0.01767492236780323,8.504285796122416e-05,0.09201311396931845,1.5699618217692026e-06,0.07612709670295385
14.532944120100082,0.06236020100327498,0.1798027198055279,0.010370906071616807,0.016164509024732588,5.3777846373149175e-05,0.022425067496016502,1.2059718347082765e-06,0.01778095992720585,8.604455419703869e-05,0.09247917757126654,1.5948803008570742e-06,0.07649852049055984
14.553794829024186,0.06258010102174213,0.1803426171774297,0.010431957533461378,0.01626172978520248,5.4412868989970795e-05,0.022571718402977836,1.2281919563397458e-06,0.017887902763722728,8.706059038395328e-05,0.09294828501391664,1.6202573211974428e-06,0.07687218570986251
14.574645537948289,0.06280138892960424,0.18088550285686708,0.01049352227308202,0.016359782571890833,5.505700484783423e-05,0.022719721633282296,1.2508798241050677e-06,0.01799576082907992,8.809120775653478e-05,0.09342046433039139,1.646102523245449e-06,0.07724811164179476
14.595496246872392,0.06302407700833601,0.18143140054525272,0.010555605868554068,0.016458676551905964,5.571040762612654e-05,0.022869093119388527,1.2740464997209807e-06,0.018104544207096562,8.913665220180246e-05,0.09389574388369278,1.6724257751618998e-06,0.0776263177812457
14.616346955796496,0.06324817767767704,0.1819803341781049,0.010618213970643265,0.01655842101378737,5.637323396318191e-05,0.02301984901987965,1.2977033345947991e-06,0.01821426311516611,9.019717434109106e-05,0.09437415237138326,1.699237178772366e-06,0.078006823839928
14.637197664720599,0.0634737034971911,0.18253232792504745,0.010681352302805742,0.016659025368868527,5.7045643508326765e-05,0.023172005722733036,1.3218619778319363e-06,0.01832492790575538,9.127302961332283e-05,0.09485571883033458,1.7265470756909092e-06,0.07838964974927824
14.658048373644704,0.06370066716784505,0.18308740618980995,0.010745026661188067,0.01676049915265623,5.772779897482119e-05,0.023325579848642274,1.3465343844735612e-06,0.018436549067921856,9.236447835971391e-05,0.09534047264154578,1.754366053613195e-06,0.07877481566339055
14.678899082568806,0.06392908153360648,0.18364559361022756,0.010809242914627194,0.016862852026226425,5.8419866193709096e-05,0.023480588254391598,1.3717328239711346e-06,0.01854913722884907,9.347178590993456e-05,0.09582844353503027,1.7827049527838018e-06,0.07916234196198353
14.69974979149291,0.06415895958306148,0.1842069150582411,0.010874007004650497,0.016966093777637026,5.912201416859403e-05,0.023637048036284258,1.3974698889049357e-06,0.01866270315540073,9.459522266975046e-05,0.09631966159477458,1.8115748726428091e-06,0.07955224925340168
14.720600500417014,0.06439031445419212,0.18477139568359802,0.010939324960555418,0.01707023433143237,5.983441529631541e-05,0.023794976540413664,1.4237585082851937e-06,0.01877725776457561,9.573506447410466e-05,0.09681415726383943,1.8409871787019238e-06,0.07994455837774615
14.741451209341117,0.0646231594342441,0.18533906098099637,0.011005202912122508,0.017175283762658745,6.055724556849486e-05,0.023954391374336036,1.4506119608995023e-06,0.01889281213892462,9.689159290959179e-05,0.0973119613496896,1.8709535096984273e-06,0.08033929041028247
14.76230191826522,0.06485750795312438,0.1859099366554893,0.011071647045443172,0.017281252273624023,6.129068414943527e-05,0.024115310390396494,1.4780438723033862e-06,0.019009377500986427,9.806509463909644e-05,0.09781310502947203,1.9014857848569219e-06,0.08073646666473888
14.783152627189324,0.0650933735960661,0.18648404868536025,0.01113866363477003,0.017388150207041906,6.203491378427414e-05,0.024277751701566267,1.506068233682678e-06,0.0191269652277461,9.925586205483863e-05,0.09831761985528485,1.932596211316328e-06,0.08113610869648856
14.804003336113427,0.06533077010580288,0.18706142332564724,0.0112062590439344,0.0174959880483085,6.279012087988076e-05,0.024441733685904264,1.5346994126517822e-06,0.019245586853139353,0.00010046419340780922,0.09882553775965797,1.9642972918661026e-06,0.0815382383059167
14.82485404503753,0.06556971138438557,0.18764208710814315,0.01127443972634635,0.01760477642714999,6.355649557150838e-05,0.024607274990489363,1.5639521639599261e-06,0.01936525406986499,0.0001016903929144134,0.0993368910611216,1.996601832906674e-06,0.08194287754183543
14.845704753961634,0.0658102114950215,0.18822606684139565,0.011343212224994672,0.01771452611929077,6.433423179063429e-05,0.0247743945354166,1.5938416405141153e-06,0.01948597873121985,0.00010293477086501487,0.09985171246985709,2.0295229526363886e-06,0.08235004870493871
14.866555462885737,0.06605228466393669,0.188813389610707,0.011412583172446871,0.017825248048142322,6.512352733400876e-05,0.02494311151785841,1.624383404728481e-06,0.019607772852956555,0.00010419764373441402,0.10037003509343168,2.063074089471694e-06,0.08275977435129792
14.88740617180984,0.06629594528226171,0.18940408277813436,0.011482559290849188,0.017936953286513187,6.59245839339335e-05,0.025113445416192325,1.6555934402100284e-06,0.019730648615164506,0.0001054793342942936,0.10089189244261901,2.097269010707499e-06,0.08317207729589914
14.908256880733944,0.06654120790794063,0.18999817398248958,0.011553147391926599,0.01804965305834019,6.673760732979019e-05,0.025285415994195832,1.6874881637910376e-06,0.01985461836417421,0.0001067801717276643,0.10141731843730616,2.132121821424776e-06,0.08358698061622194
14.929107589658047,0.06678808726766408,0.19059569113933916,0.01162435437698278,0.018163358740441185,6.756280734083935e-05,0.02545904330530987,1.7200844379187364e-06,0.019979694614485306,0.00010810049174534297,0.10194634741248865,2.167646973652775e-06,0.08400450765586051
14.94995829858215,0.06703659825882664,0.19119666244100447,0.01169618723690016,0.018278081864289704,6.840039794031309e-05,0.02563434769697221,1.7533995834132476e-06,0.020105890050718677,0.00010944063670450095,0.10247901412435563,2.2038592757934327e-06,0.084424682028188
14.970809007506254,0.0672867559515084,0.1918011163565616,0.011768653052139887,0.018393834117811644,6.925059733082073e-05,0.025811349815021655,1.7874513926050186e-06,0.02023321752959281,0.00011080095572931316,0.10301535375646569,2.240773902315727e-06,0.084847527620064
14.991659716430357,0.06753857559284043,0.19240908166161494,0.011841759003783843,0.018510627352933004,7.011362815184786e-05,0.025990070613103978,1.8222581466074407e-06,0.020361690088226306,0.00011218180504295659,0.10355540192606665,2.278406403767065e-06,0.08527306859565398
15.012510425354462,0.06779207261119599,0.19302058754559717,0.01191551240285935,0.01862847360822377,7.09897179113475e-05,0.02617053137269367,1.8578386397375936e-06,0.02049132096904615,0.000113583548658156,0.10409919469072261,2.3167727172193714e-06,0.08570132940060576
15.033361134278564,0.06804726260457092,0.19363566345236463,0.0119899206295677,0.01874738508031871,7.187909835166655e-05,0.026352753681106744,1.8942121736815145e-06,0.02062212358835058,0.0001150065573626665,0.10464676855491985,2.3558891769088938e-06,0.08613233476615431
15.054211843202667,0.06830416135588124,0.19425433914223708,0.012064991169945836,0.01886737413779363,7.27820059654355e-05,0.02653675944970288,1.9313985845716018e-06,0.020754111551572994,0.00011645120954469681,0.10519816047663386,2.3957725250975195e-06,0.0865661097130562
15.075062552126772,0.06856278483643856,0.1948766447029166,0.012140731620592307,0.018988453325333398,7.369868214162495e-05,0.02672257092082631,1.9694182603010083e-06,0.02088729865786674,0.00011791789142659992,0.10575340787415817,2.436439923396861e-06,0.08700267955574191
15.095913261050875,0.06882314920818035,0.19550261054948742,0.012217149688667236,0.019110635365832275,7.462937325765098e-05,0.026910210672872293,2.008292156747809e-06,0.021021698902415505,0.00011940699721224156,0.10631254863305827,2.4779089644419893e-06,0.08744206990654382
15.116763969974977,0.06908527082592862,0.19613226742441622,0.012294253191892368,0.01923393316252136,7.557433077317784e-05,0.027099701625438507,2.0480418144953148e-06,0.021157326478773497,0.00012091892923708455,0.10687562111323247,2.5201976839086595e-06,0.08788430667997624
15.137614678899082,0.06934916623967753,0.19676564639755198,0.01237205005855105,0.01935835980112323,7.653381132564653e-05,0.027291067044562876,2.088689376064145e-06,0.021294195781235554,0.00012245409812103444,0.10744266415608072,2.5633245728844695e-06,0.08832941609706725
15.158465387823185,0.06961485219690973,0.1974027788661258,0.012450548327488207,0.019483928552034284,7.75080768275597e-05,0.027484330548049208,2.130257603672244e-06,0.021432321407237713,0.00012401292292409552,0.1080137170917835,2.6073085906048226e-06,0.08877742468974362
15.179316096747288,0.06988234564494268,0.1980436965547513,0.012529756148110385,0.019610652872535203,7.8497394565555e-05,0.027679516110882547,2.172769897539584e-06,0.021571718159788724,0.000125595831304888,0.10858881974669311,2.6521691775649114e-06,0.08922835930526962
15.200166805671392,0.07015166373330452,0.19868843151542434,0.012609681780385724,0.019738546409029733,7.950203730129584e-05,0.027876648070735505,2.216250314754711e-06,0.021712401049932707,0.00012720325968207334,0.10916801245083846,2.697926269019191e-06,0.08968224711073992
15.221017514595495,0.07042282381614008,0.19933701612752294,0.012690333594843953,0.01986762299931217,8.052228337421254e-05,0.028075751133567244,2.2607235887209705e-06,0.021854385299243387,0.00012883565339874006,0.10975133604554552,2.744600308880279e-06,0.0901391155976275
15.241868223519598,0.0706958434546481,0.1999894830978076,0.012771720072576417,0.019997896674864134,8.155841680612569e-05,0.0282768503793172,2.3062151492008055e-06,0.02199768634235055,0.0001304934668898011,0.11033883189117608,2.7922122640295874e-06,0.09059899258638772
15.262718932443702,0.07097074042342559,0.20064586550993477,0.012853849824256898,0.020129381673115416,8.261072765227455e-05,0.028479971276278285,2.3527511506492272e-06,0.022142319840426958,0.00013217716424363928,0.11093054187507514,2.8407836391322803e-06,0.0910619062312367
15.283569641367805,0.0712475327123202,0.2013061969171334,0.012936731612135776,0.020262092458619842,8.367951240221656e-05,0.02868513970009247,2.400358503293202e-06,0.022288301704481827,0.0001338872198435465,0.11152650841986632,2.8903364920716284e-06,0.09152788502532547
15.304420350291908,0.07152623851658038,0.20197051117035986,0.01302037428594555,0.02039604369120823,8.476507327305604e-05,0.028892381910573642,2.449064869682894e-06,0.022435648060329053,0.00013562411723688967,0.11212677449170394,2.940893449671461e-06,0.0919969578057872
15.325271059216012,0.07180687625434391,0.20263884250191563,0.013104786829352184,0.020531250245258086,8.586771892138124e-05,0.029101724575717084,2.498898705995127e-06,0.022584375269783897,0.00013738835027421,0.11273138360853352,2.992477723813228e-06,0.09246915375863986
15.346121768140115,0.07208946457004707,0.20331122553158973,0.013189978362686428,0.02066772721357847,8.698776460406806e-05,0.029313194779304774,2.5498892872553607e-06,0.02273449993493632,0.0001391804233665089,0.11334037984868177,3.0451131282466137e-06,0.09294450242396887
15.36697247706422,0.072374022337173,0.203987695266659,0.013275958142943859,0.020805489910101668,8.812553230659868e-05,0.029526820027475233,2.6020667322423934e-06,0.022886038901111835,0.00014100085169055788,0.11395380785959486,3.0988240959227816e-06,0.0934230337011906
15.387823185988323,0.0726605686610357,0.2046682871018877,0.013362735563784832,0.020944553872610364,8.928135087381996e-05,0.029742628255406554,2.6554620291805443e-06,0.0230390092598714,0.00014285016139811195,0.11457171286671412,3.1536356968550455e-06,0.09390477785438149
15.408673894912425,0.07294912288159995,0.205353036819528,0.01345032015553452,0.02108493486550121,9.045555614318906e-05,0.029960647834114933,2.7101070622450992e-06,0.02319342835205133,0.00014472888982910252,0.1151941406824931,3.2095736565237847e-06,0.09438976551767536
15.42952460383653,0.07323970457633797,0.20604198058931958,0.013538721585182902,0.021226648882584773,9.164849108054872e-05,0.030180907577370655,2.76603463890752e-06,0.023349313770843254,0.00014663758572887797,0.115821137715557,3.2666643748427268e-06,0.09487802770072848
15.450375312760633,0.07353233356312266,0.20673515496848976,0.01362794965638474,0.02136971214992274,9.286050591847849e-05,0.030403436748733692,2.823278518147871e-06,0.023506683364915015,0.00014857680946956558,0.1164527509800076,3.324934945704437e-06,0.09536959579425387
15.471226021684735,0.07382702990315892,0.20743259690175356,0.013718014309459617,0.02151414112870269,9.40919582972694e-05,0.030628265068711344,2.8818734395629006e-06,0.02366555524157296,0.00015054713327563104,0.11708902810487669,3.384413177123438e-06,0.09586450157562618
15.49207673060884,0.07412381390395208,0.20813434372131373,0.013808925621391917,0.021659952518150984,9.534321340856706e-05,0.03085542272203971,2.9418551533989813e-06,0.023825947769966084,0.00015254914145370731,0.11773001734372943,3.4451276119958547e-06,0.09636277721455727
15.512927439532943,0.07442270612246087,0.2088404331483123,0.01390069380646885,0.02180716325878735,9.661464415060073e-05,0.03108494036536856,3.0032604518427282e-06,0.023987879584666087,0.00015458343064096117,0.11837576758442382,3.5071075494983726e-06,0.09686445527884757
15.533778148457046,0.07472372737762371,0.20955090343021926,0.013993329268919939,0.02195579056421054,9.790663201420572e-05,0.031316849159308914,3.0661272264848455e-06,0.024151369620631594,0.00015665061122272915,0.11902632835928491,3.5703830674125447e-06,0.09736956874055691
15.55462885738115,0.07502689873612259,0.21026579325819986,0.014086842550399006,0.02210585190725002,9.921956651986599e-05,0.031551180756906896,3.1304944778902394e-06,0.024316437097975024,0.0001587513064317856,0.11968174985549236,3.6349850451479015e-06,0.09787815098238618
15.575479566305253,0.07533224152180623,0.21098514171741548,0.014181244328439547,0.022257365012758944,0.00010055384535144942,0.03178796730673772,3.1964023485986342e-06,0.02448310151403484,0.00016088615256231906,0.1203420829253802,3.700945187208876e-06,0.09839023580381032
15.596330275229356,0.07563977732815694,0.21170898835186386,0.014276545449750452,0.022410347874484815,0.00010190987498939516,0.032027241474608704,3.263892174932545e-06,0.0246513826619333,0.00016305579998303227,0.12100737909699556,3.768296047545938e-06,0.09890585742733525
15.61718098415346,0.075949528021645,0.21243737316437894,0.014372756930215981,0.022564818758490795,0.00010328807088753575,0.032269036451985304,3.333006524525134e-06,0.024821300634339877,0.00016526091342005723,0.12167769058497094,3.837071054838036e-06,0.09942505050500079
15.638031693077563,0.07626151574512757,0.2131703366166307,0.014469889954895742,0.022720796206623824,0.00010468885765339635,0.032513385964566655,3.4037892350744533e-06,0.02499287582728621,0.00016750217224543418,0.12235307030157383,3.9073045385703064e-06,0.09994785012496837
15.658882402001666,0.07657576292129216,0.21390791962912545,0.01456795587802474,0.022878299040030196,0.00010611266923203779,0.032760324281013456,3.4762854543654774e-06,0.025166128944033216,0.00016978027077126047,0.12303357186793724,3.9790317559331055e-06,0.10047429181819538
15.67973311092577,0.07689229225614527,0.21465016358120576,0.01466696622301335,0.023037346362719195,0.00010755994909350724,0.033009886221830924,3.5505416816026005e-06,0.025341080998991117,0.0001720959185496116,0.12371924962547319,4.05228891956914e-06,0.1010044115651965
15.700583819849873,0.07721112674254678,0.2153971103110502,0.01476693268244729,0.023197957565175363,0.00010903115042396496,0.03326210716840965,3.6266058100969156e-06,0.025517753321692902,0.00017444984067834394,0.12441015864747318,4.127113226196531e-06,0.10153824580289365
15.721434528773978,0.07753228966379104,0.21614880211567375,0.014867867118087687,0.023360152328020346,0.00011052673632055653,0.03351702307222773,3.7045271713541244e-06,0.02569616756082238,0.00017684277811289047,0.12510635475089937,4.203542886136601e-06,0.10207583143155617
15.74228523769808,0.07785580459723443,0.21690528175092738,0.014969781560871006,0.023523950625724595,0.00011204717999009678,0.03377467046421656,3.784356580610279e-06,0.025876345688297057,0.00017927548798415485,0.12580789450836855,4.281617153775927e-06,0.10261720582183155
15.763135946622183,0.0781816954179708,0.21766659243149847,0.015072688210909103,0.023689372730370032,0.00011359296495163913,0.034035086464294005,3.866146383864556e-06,0.026058310003407036,0.00018174874392262264,0.1265148352603338,4.361376358993552e-06,0.10316240682186918
15.783986655546288,0.07850998630891465,0.2184327779086417,0.015176599470381476,0.023856439232443,0.00011516458574219164,0.03429830880605131,3.9499505253066635e-06,0.026242083155687303,0.00018426333718750664,0.12722723512762268,4.442861939781414e-06,0.1037114727647404
15.80483736447039,0.07884070176104979,0.21920388255510234,0.015281527959824709,0.024025171063615552,0.00011676254839345217,0.03456437585878202,4.035824608900505e-06,0.02642768816997711,0.0001868200774295235,0.12794515302446205,4.526116476209759e-06,0.104264442476378
15.825688073394494,0.07917386656444221,0.21997995116856037,0.015387486441141341,0.024195589458061103,0.00011838736948815431,0.03483332660134422,4.1238259068548925e-06,0.026615148403867216,0.00018941979118104692,0.12866864867146083,4.61118372512297e-06,0.10482135528332602
15.846538782318598,0.07950950583113175,0.22076102908597242,0.01549448788389387,0.02436771598154878,0.00012003957739206699,0.03510520065879554,4.214013451345528e-06,0.026804487579703662,0.0001920633238273072,0.1293977826087017,4.698108655879859e-06,0.1053822510203838
15.867389491242701,0.07984764499972334,0.2215471621877926,0.015602545467352494,0.024541572536732042,0.00012171971253040092,0.03538003831413399,4.30644809291096e-06,0.026995729790405248,0.0001947515400486415,0.1301326162093369,4.786937487659011e-06,0.1059471700386697
15.888240200166804,0.08018830983954833,0.22233839689797288,0.01571167258049517,0.02471718136758026,0.00012342832763834186,0.03565788051936624,4.401192559633184e-06,0.02718889950433829,0.000197485324221347,0.13087321169342256,4.877717727989952e-06,0.10651615321380535
15.909090909090908,0.08053152645488124,0.22313478018396304,0.01582188282200758,0.024894565063872755,0.00012516598801666926,0.03593876890677786,4.498311518319603e-06,0.02738402157026003,0.00020026558082667084,0.1316196321419854,4.97049821253909e-06,0.10708924195421037
15.929941618015011,0.08087732128921264,0.22393635955671032,0.015933190000283114,0.025073746565756123,0.0001269332717925609,0.036222745800409406,4.5978716377562115e-06,0.027581121222331736,0.00020309323486809744,0.13237194151132636,5.065329146192922e-06,0.10766647820950942
15.950792326939114,0.08122572112957895,0.2247431830706599,0.016045608133422914,0.025254749168366078,0.00012873077018568378,0.03650985422774266,4.6999416541043555e-06,0.027780224085202688,0.00020596923229709407,0.13313020464756645,5.162262145482541e-06,0.10824790447905382
15.971643035863218,0.08157675311094921,0.2255552993237547,0.016159151449235857,0.02543759652651429,0.00013055908777967064,0.03680013793160038,4.8045924385158e-06,0.027981356179165723,0.00020889454044747304,0.13389448730143788,5.2613502823947665e-06,0.10883356382055837
15.992493744787321,0.08193044472067038,0.22637275745743513,0.01627383438523852,0.025622312659441374,0.0001324188427990858,0.037093641382264224,4.9118970670437094e-06,0.028184543925385514,0.00021187014847853726,0.13466485614332552,5.362648129617027e-06,0.10942349985885565
16.013344453711426,0.08228682380297123,0.22719560715663958,0.01638967158865524,0.02580892195563705,0.0001343106673919864,0.03739040978981494,5.021930892929907e-06,0.02838981415120076,0.00021489706782717825,0.13544137877856408,5.466211807264797e-06,0.1100177567947699
16.034195162635527,0.08264591857009336,0.22802389872600579,0.016506677950692276,0.025997449195103873,0.00013623520848393526,0.03769048913228938,5.13477164479894e-06,0.028597194114614262,0.00021797633357429643,0.1362241237631564,5.572099031386228e-06,0.11061637941431962
16.05504587155963,0.08300775760575693,0.22885768320619837,0.016624868636937615,0.026187919581254326,0.00013819312859771597,0.03799392618759045,5.2504995275738145e-06,0.028806711539379762,0.00022110900575634555,0.13701316062011934,5.680369164542748e-06,0.11121941309857032
16.075896580483736,0.08337236985233733,0.22969701214305055,0.016744258988230624,0.026380358693722357,0.000140185104532471,0.03830076850073446,5.369197235949433e-06,0.029018394563094595,0.00022429616725195363,0.1378085598558192,5.791083267581987e-06,0.11182690383330224
16.096747289407837,0.08373978463838859,0.23054193771886494,0.01686486460187997,0.026574792523584502,0.000142211829019872,0.038611064429389094,5.4909500929075435e-06,0.029232271775942953,0.0002275389264317952,0.13861039297644173,5.904304152995412e-06,0.11243889821854738
16.11759799833194,0.08411003168456792,0.23139251275983003,0.016986701335480154,0.02677124748065405,0.00014427401113040162,0.03892486315960218,5.615846140737805e-06,0.029448372228719457,0.0002308384178086426,0.13941873250510098,6.020096440668952e-06,0.11305544347864857
16.138448707256046,0.08448314110874368,0.23224879073601953,0.017109785306911374,0.026969750399171696,0.00014637237662430016,0.03924221472017244,5.7439762325927364e-06,0.029666725439088867,0.00023419580259888026,0.14023365199926047,6.138526615536875e-06,0.11367658747247905
