D,B,final_L,std_v_tail,std_Omega_tail,regime_label
0.04,1.125,0.9999999743629133,0.0005582972183649476,0.0004398113951727578,near_complete_closure
0.06,1.125,0.9999999659832608,0.0004894650734930962,0.0003482208176818585,near_complete_closure
0.08,1.125,0.9999999544442654,0.0004422938904976508,0.000259603535951564,near_complete_closure
0.1,1.125,0.9999999384494465,0.0003285291868036452,0.0002530936109526099,near_complete_closure
0.12,1.125,0.9999999161389862,0.00029658494151437164,0.00021914749227799432,near_complete_closure
0.14,1.125,0.9999998848343464,0.0002914180348337347,0.0001697881844465612,near_complete_closure
0.16,1.125,0.9999998406634459,0.00022268405992725512,0.0001832699694120743,near_complete_closure
0.18,1.125,0.9999997780116985,0.00023426899457022803,0.00015824660281013722,near_complete_closure
0.2,1.125,0.9999996887194541,0.0002318351261994811,0.00014168933404279542,near_complete_closure
0.22,1.125,0.9999995609072788,0.000190640410617636,0.00016302369616646694,near_complete_closure
0.24,1.125,0.999999377251057,0.00022640179179110525,0.00013243072955199122,near_complete_closure
0.26,1.125,0.9999991124430717,0.0001906118274349446,0.00016020383391670835,near_complete_closure
0.28,1.125,0.9999987294581152,0.00023623728249124715,0.00015582053193050353,near_complete_closure
0.3,1.125,0.9999981740774533,0.00027169458744632786,0.00016243342596154492,near_complete_closure
0.32,1.125,0.9999973668690982,0.0002459691876575703,0.00020782623640894327,near_complete_closure
0.34,1.125,0.9999961914230411,0.00029803204278764744,0.00018624820884500276,near_complete_closure
0.36,1.125,0.9999944770619799,0.0002789188290115022,0.0002646774887203212,near_complete_closure
0.38,1.125,0.9999919734717738,0.0005311267166428708,0.0002383487158816488,near_complete_closure
0.4,1.125,0.999988313627605,0.0005553205531078755,0.0004067846448668832,near_complete_closure
0.42,1.125,0.9999829597070732,0.0006009095040960524,0.0004396537389780262,near_complete_closure
0.44,1.125,0.9999751239872341,0.0005760544042709833,0.000552687307970124,near_complete_closure
0.46,1.125,0.9999636530051148,0.0012761387703091114,0.0006148540929270232,near_complete_closure
0.48,1.125,0.9999468587742778,0.001979426400140372,0.0010301371909823666,near_complete_closure
0.5,1.125,0.9999222744129121,0.0019154155742988474,0.0016707190875943554,near_complete_closure
0.52,1.125,0.9998862996282829,0.0021147529934721306,0.001735854334762986,near_complete_closure
0.54,1.125,0.9998336826936581,0.0037631829004355862,0.0024562813412731905,near_complete_closure
0.56,1.125,0.9997567667571791,0.008693555582999179,0.003362923034691221,near_complete_closure
0.58,1.125,0.9996444117077794,0.009339225464101927,0.008345174922914535,near_complete_closure
0.6,1.125,0.9994804553089984,0.01169777001257847,0.009217410643476179,near_complete_closure
0.62,1.125,0.9992414586458946,0.012665278707407272,0.013960243448275558,near_complete_closure
0.64,1.125,0.9988933828733105,0.04105655091633807,0.01605420504984289,near_complete_closure
0.66,1.125,0.9983869489944643,0.07948554096165758,0.039279188480138325,limit_cycle_like
0.68,1.125,0.9976513948838962,0.09752499140250229,0.09645268160674621,limit_cycle_like
0.7000000000000001,1.125,0.9965851157560441,0.09847985559405052,0.1572349649688843,limit_cycle_like
0.72,1.125,0.9950402776837189,0.09411268407151657,0.20989817456987886,limit_cycle_like
0.74,1.125,0.9928023910557154,0.09179843248506984,0.2516775947262299,limit_cycle_like
0.76,1.125,0.9895724220634777,0.09403138626575905,0.2827630645216381,limit_cycle_like
0.78,1.125,0.9849382778632303,0.10027120708392238,0.30387171743372743,limit_cycle_like
0.8,1.125,0.978272338535289,0.10897981143226024,0.3155448249233732,limit_cycle_like
0.0,1.2,0.9999999737663201,0.0009117667349995762,0.0006656998798880785,near_complete_closure
0.02,1.2,0.999999966241617,0.0007892031481320097,0.00047076531416884296,near_complete_closure
0.04,1.2,0.9999999561269709,0.0005967796668338847,0.00039285183648259353,near_complete_closure
0.06,1.2,0.999999942440444,0.00044652857798762344,0.0003542114368801516,near_complete_closure
0.08,1.2,0.9999999237970145,0.00042431039764905177,0.00026522025349515926,near_complete_closure
0.1,1.2,0.9999998982370725,0.00035632324176566865,0.00022248682159334667,near_complete_closure
0.12,1.2,0.9999998629799304,0.000271970771226359,0.00022121573844005525,near_complete_closure
0.14,1.2,0.9999998140671514,0.0002809611290396383,0.00017149928592212317,near_complete_closure
0.16,1.2,0.9999997458443488,0.00023966599032782706,0.00016168988863409135,near_complete_closure
0.18,1.2,0.9999996502087258,0.00020648061231066806,0.00016578098417501693,near_complete_closure
0.2,1.2,0.9999995155198469,0.0002373651064698983,0.00013064833610709696,near_complete_closure
0.22,1.2,0.9999993250260402,0.0001940532265751146,0.0001532435034059558,near_complete_closure
0.24,1.2,0.9999990545871184,0.00020950579954517564,0.00013953451804326637,near_complete_closure
0.26,1.2,0.9999986693661882,0.0002038662485585745,0.00014022534726652804,near_complete_closure
0.28,1.2,0.9999981190162093,0.00020430709076175836,0.00016273455046126448,near_complete_closure
0.3,1.2,0.9999973306928671,0.00028384336535235117,0.00014310895935800197,near_complete_closure
0.32,1.2,0.9999961989455787,0.0002475370327772866,0.0002045183279569687,near_complete_closure
0.34,1.2,0.9999945710935884,0.0002938334896943499,0.000183425786948552,near_complete_closure
0.36,1.2,0.999992226009633,0.0002604582015079968,0.0002470165058344727,near_complete_closure
0.38,1.2,0.9999888433146115,0.0004976529504599931,0.00023903196182049977,near_complete_closure
0.4,1.2,0.999983958824284,0.0006121856234280623,0.0003649304795922009,near_complete_closure
0.42,1.2,0.9999769003754029,0.0005961897388716484,0.0004628466333262896,near_complete_closure
0.44,1.2,0.999966695275802,0.00059488961540251,0.0005057967261027541,near_complete_closure
0.46,1.2,0.9999519363053915,0.0011516330554484273,0.0006230594706173025,near_complete_closure
0.48,1.2,0.9999305881879349,0.0020596449715838184,0.0008994887224668066,near_complete_closure
0.5,1.2,0.9998997105011721,0.0020032944530372267,0.0016723321999422556,near_complete_closure
0.52,1.2,0.9998550617266979,0.002176401116294631,0.0016830196471432095,near_complete_closure
0.54,1.2,0.9997905280585553,0.003406438804504255,0.002397271241222631,near_complete_closure
0.56,1.2,0.9996972975525429,0.008560028710685754,0.002992971694080339,near_complete_closure
0.58,1.2,0.9995626879585411,0.009663121592791384,0.007947594171662936,near_complete_closure
0.6,1.2,0.9993685040534291,0.01143141538116239,0.009189250263800611,near_complete_closure
0.62,1.2,0.9990886732997839,0.012258098251672234,0.013109284194424831,near_complete_closure
0.64,1.2,0.9986857593152001,0.038553386624343544,0.015519610118314585,near_complete_closure
0.66,1.2,0.9981060783260158,0.07732873045127844,0.03587166828782124,limit_cycle_like
0.68,1.2,0.997273321734928,0.09649616213818484,0.09059669253621287,limit_cycle_like
0.7000000000000001,1.2,0.9960793803233732,0.09816967923163808,0.14971081986941953,limit_cycle_like
0.72,1.2,0.994368879891877,0.09388794673131516,0.20125249606959594,limit_cycle_like
0.74,1.2,0.9919176041188817,0.09114267936247887,0.24230492698807757,limit_cycle_like
0.76,1.2,0.9884149002572689,0.09268799008783793,0.27298214597654713,limit_cycle_like
0.78,1.2,0.9834417378038901,0.09822912982138113,0.29397619545375764,limit_cycle_like
0.8,1.2,0.9763730739627088,0.1063594732932944,0.3058047233435883,limit_cycle_like
0.0,1.275,0.9999999563402763,0.0008670031510158933,0.0006562343045779704,near_complete_closure
0.02,1.275,0.9999999443660836,0.0007324347384213107,0.0004954681525416475,near_complete_closure
0.04,1.275,0.9999999284132974,0.0006251358891106786,0.0003611265264920274,near_complete_closure
0.06,1.275,0.9999999070284142,0.00045468591250176173,0.0003296514027635284,near_complete_closure
0.08,1.275,0.9999998781805428,0.0003828866405933061,0.0002803387740766899,near_complete_closure
0.1,1.275,0.9999998390220474,0.0003667419930698047,0.00020763919705072147,near_complete_closure
0.12,1.275,0.9999997855495528,0.00027989144749038285,0.000204818503979032,near_complete_closure
0.14,1.275,0.9999997121210924,0.0002541288541814525,0.00018227522863239215,near_complete_closure
0.16,1.275,0.9999996107634653,0.0002526543293701813,0.00014482906600477258,near_complete_closure
0.18,1.275,0.9999994701751602,0.00019547567814988151,0.0001611318404943362,near_complete_closure
0.2,1.275,0.9999992742936021,0.00022398784049379607,0.00013444179339437424,near_complete_closure
0.22,1.275,0.999999000244974,0.00021094279914907825,0.0001359817261800581,near_complete_closure
0.24,1.275,0.9999986154147888,0.00019047855910709927,0.00014691244333858334,near_complete_closure
0.26,1.275,0.9999980732494536,0.0002125004492051626,0.00012559525789273927,near_complete_closure
0.28,1.275,0.9999973072154755,0.00018200661877755856,0.00016080578259465485,near_complete_closure
0.3,1.275,0.9999962221076265,0.00027861275420396655,0.00013718748271446387,near_complete_closure
0.32,1.275,0.9999946815940288,0.00026787642829859717,0.00019051670337037876,near_complete_closure
0.34,1.275,0.9999924904177939,0.00028297180050226617,0.0001921327399311652,near_complete_closure
0.36,1.275,0.9999893689069284,0.0002631160533522398,0.0002241603587626172,near_complete_closure
0.38,1.275,0.9999849163507503,0.00045042333459844664,0.0002465909794960604,near_complete_closure
0.4,1.275,0.9999785584839285,0.0006593366229002302,0.00031997824284466165,near_complete_closure
0.42,1.275,0.9999694726275716,0.0006135336735565133,0.0004778652239327501,near_complete_closure
0.44,1.275,0.9999564811359302,0.0006248638961981793,0.0004745082956445633,near_complete_closure
0.46,1.275,0.9999378989549803,0.001034522294018233,0.0006245946602369044,near_complete_closure
0.48,1.275,0.9999113151980388,0.0021031771878049933,0.0007865919584684701,near_complete_closure
0.5,1.275,0.9998732829959142,0.002128464230550436,0.0016478228078250106,near_complete_closure
0.52,1.275,0.9998188822164253,0.002240626051710555,0.0016725476346404224,near_complete_closure
0.54,1.275,0.9997410974968624,0.0031225758762889284,0.0023277045252101695,near_complete_closure
0.56,1.275,0.9996299248055005,0.008380437035918367,0.0027048545367642602,near_complete_closure
0.58,1.275,0.9994711084096959,0.009978405024974449,0.0075443674650783514,near_complete_closure
0.6,1.275,0.9992443973577251,0.011225478586970202,0.009171808404935014,near_complete_closure
0.62,1.275,0.9989210880721187,0.011995215414387797,0.012360097655463784,near_complete_closure
0.64,1.275,0.9984604085364769,0.03626352425572283,0.01505379058229476,near_complete_closure
0.66,1.275,0.997804405033111,0.07524716353082112,0.032890384784101334,limit_cycle_like
0.68,1.275,0.9968714064532628,0.09544758468040902,0.0853246137918363,limit_cycle_like
0.7000000000000001,1.275,0.9955470933353248,0.0978176555957344,0.14287403344139155,limit_cycle_like
0.72,1.275,0.9936691934605845,0.0936604403954468,0.19336183632949602,limit_cycle_like
0.74,1.275,0.9910047801575115,0.09055961121251005,0.23372804996622967,limit_cycle_like
0.76,1.275,0.9872323532904569,0.09149482978395647,0.26401264708330446,limit_cycle_like
0.78,1.275,0.981926316311858,0.09639704823073385,0.28488366837492773,limit_cycle_like
0.8,1.275,0.9744662432241953,0.10398500447476336,0.2968413040684144,limit_cycle_like
0.0,1.3499999999999999,0.9999999303792249,0.0009065709783283178,0.0006023572641630651,near_complete_closure
0.02,1.3499999999999999,0.9999999120748331,0.0006755419076470466,0.0005064167581902906,near_complete_closure
0.04,1.3499999999999999,0.9999998878820989,0.0006049407116340405,0.00036747691927306977,near_complete_closure
0.06,1.3499999999999999,0.999999855720645,0.0004867663707078708,0.00029542531498956263,near_complete_closure
0.08,1.3499999999999999,0.999999812711583,0.0003593750931640529,0.00027868350379237636,near_complete_closure
0.1,1.3499999999999999,0.9999997548536933,0.000348179395170403,0.00021458732399117663,near_complete_closure
0.12,1.3499999999999999,0.9999996765689552,0.0003012395982112993,0.00018235477197489053,near_complete_closure
0.14,1.3499999999999999,0.9999995700643828,0.00023485291477490662,0.00018480766702522265,near_complete_closure
0.16,1.3499999999999999,0.9999994244301043,0.00024829909580947613,0.00014299380328401142,near_complete_closure
0.18,1.3499999999999999,0.9999992243552932,0.00020394815883357194,0.00014664064199576785,near_complete_closure
0.2,1.3499999999999999,0.9999989482960102,0.00020053212348797534,0.0001421234080779844,near_complete_closure
0.22,1.3499999999999999,0.9999985658705314,0.0002237108502146053,0.00012101746166287417,near_complete_closure
0.24,1.3499999999999999,0.9999980341737247,0.00018323850645252882,0.00014677731593745562,near_complete_closure
0.26,1.3499999999999999,0.9999972925617594,0.00021040172226881144,0.00012232815481202154,near_complete_closure
0.28,1.3499999999999999,0.9999962552376694,0.00017633642164631427,0.00015057506378113154,near_complete_closure
0.3,1.3499999999999999,0.9999948006783195,0.00025899392989692943,0.00014114114797592463,near_complete_closure
0.32,1.3499999999999999,0.999992756597298,0.0002936046136730003,0.0001706159386897332,near_complete_closure
0.34,1.3499999999999999,0.9999898786671914,0.00027548413893983137,0.00020221623938766935,near_complete_closure
0.36,1.3499999999999999,0.9999858204229607,0.0002749962138935639,0.00020345944470370457,near_complete_closure
0.38,1.3499999999999999,0.99998009049267,0.0003992514373540484,0.0002519907110789419,near_complete_closure
0.4,1.3499999999999999,0.9999719917548675,0.0006899686074705009,0.00027921999294177967,near_complete_closure
0.42,1.3499999999999999,0.9999605352972724,0.0006538800944570827,0.0004808796820884341,near_complete_closure
0.44,1.3499999999999999,0.9999443193573151,0.0006585215586280513,0.0004622011023670359,near_complete_closure
0.46,1.3499999999999999,0.9999213582672428,0.0009359474087459408,0.0006176602817048242,near_complete_closure
0.48,1.3499999999999999,0.9998888393694093,0.0021149423347002145,0.0006964217274125629,near_complete_closure
0.5,1.3499999999999999,0.9998427798601645,0.002272995341714438,0.0016022191188767947,near_complete_closure
0.52,1.3499999999999999,0.999777548276202,0.0023103454620138093,0.0016902430055778426,near_complete_closure
0.54,1.3499999999999999,0.9996851938947701,0.002912860352406765,0.0022534231362396013,near_complete_closure
0.56,1.3499999999999999,0.9995544911640313,0.008169753937894687,0.002488047105566303,near_complete_closure
0.58,1.3499999999999999,0.9993695904734476,0.010269359953191719,0.007144633894480792,near_complete_closure
0.6,1.3499999999999999,0.999108175381798,0.011080658720561671,0.009150414567663315,near_complete_closure
0.62,1.3499999999999999,0.9987389241525532,0.011834924607615642,0.011704878962608167,near_complete_closure
0.64,1.3499999999999999,0.9982177999387227,0.03416841631641764,0.014635098137470657,near_complete_closure
0.66,1.3499999999999999,0.9974827306853806,0.0732412314024026,0.030269527948751672,limit_cycle_like
0.68,1.3499999999999999,0.9964468834849308,0.09438813363950575,0.0805534597547934,limit_cycle_like
0.7000000000000001,1.3499999999999999,0.9949900009659887,0.09743120849649091,0.13663042852983184,limit_cycle_like
0.72,1.3499999999999999,0.9929434876273555,0.0934281707278579,0.18612475409785179,limit_cycle_like
0.74,1.3499999999999999,0.9900666940319701,0.09003453290322629,0.22584170347478102,limit_cycle_like
0.76,1.3499999999999999,0.9860280757337866,0.09042648807521243,0.2557490119671565,limit_cycle_like
0.78,1.3499999999999999,0.9803956755969113,0.09474291555426283,0.2764910782589458,limit_cycle_like
0.8,1.3499999999999999,0.9725551326957307,0.10182201430995672,0.2885554817138539,limit_cycle_like
0.0,1.425,0.9999998930214865,0.0009566450209643599,0.0005526030667097612,near_complete_closure
0.02,1.425,0.9999998659925287,0.0006756820289350286,0.0004820798714748585,near_complete_closure
0.04,1.425,0.9999998305291667,0.0005562975775089697,0.00038576962145403087,near_complete_closure
0.06,1.425,0.9999997837381754,0.0004985080579816091,0.00027962402688195247,near_complete_closure
0.08,1.425,0.9999997216531078,0.00037051117190197477,0.0002584308911863134,near_complete_closure
0.1,1.425,0.9999996388100932,0.0003164507260416934,0.0002254001149759473,near_complete_closure
0.12,1.425,0.9999995276539877,0.00031050090232327275,0.00016995796456375034,near_complete_closure
0.14,1.425,0.999999377712202,0.0002375522371608885,0.00017501375164284005,near_complete_closure
0.16,1.425,0.9999991744434004,0.0002305241941376747,0.00015048047943165536,near_complete_closure
0.18,1.425,0.9999988976207899,0.00021680666226663335,0.00013088540526533276,near_complete_closure
0.2,1.425,0.9999985190458013,0.0001805805072319266,0.00014432590460113299,near_complete_closure
0.22,1.425,0.9999979993156032,0.00022386980743248336,0.0001154386280411081,near_complete_closure
0.24,1.425,0.9999972832780971,0.0001913108982192126,0.00013855819578376257,near_complete_closure
0.26,1.425,0.9999962936678665,0.00020038716564780028,0.00012734966810276608,near_complete_closure
0.28,1.425,0.9999949221700677,0.00018240252141091802,0.00013631235412081124,near_complete_closure
0.3,1.425,0.9999930168031731,0.0002314438971097382,0.00014714064799036897,near_complete_closure
0.32,1.425,0.9999903640944549,0.0003139491218702796,0.00015057445121324976,near_complete_closure
0.34,1.425,0.9999866640447593,0.00027944058490022406,0.00020739649197743502,near_complete_closure
0.36,1.425,0.9999814950967064,0.00028776133156823135,0.00019065115130138715,near_complete_closure
0.38,1.425,0.9999742649325455,0.00035308207049800696,0.0002515904654754628,near_complete_closure
0.4,1.425,0.9999641410444727,0.0007030108281719424,0.0002479538985940438,near_complete_closure
0.42,1.425,0.999949953159578,0.0007105945803921415,0.00047204863328224704,near_complete_closure
0.44,1.425,0.9999300572268588,0.000694815357165498,0.0004663409520182052,near_complete_closure
0.46,1.425,0.9999021456152152,0.0008638238478653589,0.0006039375975201753,near_complete_closure
0.48,1.425,0.9998629798509548,0.00210132003377462,0.0006307591611242449,near_complete_closure
0.5,1.425,0.9998080150484125,0.0024224316022169877,0.0015408958466765952,near_complete_closure
0.52,1.425,0.9997308802883428,0.002388787369604835,0.001723047932989737,near_complete_closure
0.54,1.425,0.9996226610815523,0.0027740990084546393,0.0021797119788927104,near_complete_closure
0.56,1.425,0.999470887400116,0.007940040779681709,0.002330848263006842,near_complete_closure
0.58,1.425,0.9992581046997364,0.010528085634767268,0.006754798478620762,near_complete_closure
0.6,1.425,0.998959933027671,0.010994013882627256,0.009117467831075272,near_complete_closure
0.62,1.425,0.9985424544852406,0.01174626853674069,0.01113529014631796,near_complete_closure
0.64,1.425,0.9979584430674531,0.03225128298405002,0.014249682181392428,near_complete_closure
0.66,1.425,0.9971418701803327,0.07131014535756444,0.027955910819183333,limit_cycle_like
0.68,1.425,0.9960009570783299,0.09332460618173631,0.0762154991893802,limit_cycle_like
0.7000000000000001,1.425,0.9944097641301934,0.09701652605219967,0.1309028017748176,limit_cycle_like
0.72,1.425,0.9921938778807545,0.09319011170828435,0.17945786441640685,limit_cycle_like
0.74,1.425,0.9891058665483177,0.08955624189861418,0.21855910335128606,limit_cycle_like
0.76,1.425,0.984804976808924,0.08946286823079261,0.24810396139501006,limit_cycle_like
0.78,1.425,0.9788529968546575,0.09324082185262944,0.2687131039620389,limit_cycle_like
0.8,1.425,0.9706425738096827,0.09984226913607736,0.28086519784558756,limit_cycle_like
0.0,1.5,0.9999998408657678,0.0009543113722066915,0.0005454586458802599,near_complete_closure
0.02,1.5,0.9999998021346409,0.0007157085516275735,0.00044006665917265935,near_complete_closure
0.04,1.5,0.9999997516637983,0.0005242907987816206,0.00038696867864882644,near_complete_closure
0.06,1.5,0.9999996855315857,0.00047805043698198027,0.0002873683426532034,near_complete_closure
0.08,1.5,0.9999995984056292,0.0003938802598691989,0.00023376065239395324,near_complete_closure
0.1,1.5,0.9999994830038615,0.0002963713184774957,0.00022537144191617372,near_complete_closure
0.12,1.5,0.9999993293391841,0.0002998671937737491,0.00017253387321382817,near_complete_closure
0.14,1.5,0.9999991236716267,0.0002536773390057404,0.00015854640807602032,near_complete_closure
0.16,1.5,0.9999988470631133,0.00021221878656107882,0.0001561217435407065,near_complete_closure
0.18,1.5,0.9999984733762157,0.00022164011521760222,0.00012238993426211202,near_complete_closure
0.2,1.5,0.9999979664779485,0.00017386118998696578,0.00013868836000263945,near_complete_closure
0.22,1.5,0.9999972763115066,0.00021161633339254193,0.00011845990541568989,near_complete_closure
0.24,1.5,0.9999963333969669,0.0002066703350945988,0.00012565722432342523,near_complete_closure
0.26,1.5,0.9999950411870816,0.00018972547934919184,0.00013360634394731562,near_complete_closure
0.28,1.5,0.9999932654553563,0.00019093848870887863,0.00012339658322846334,near_complete_closure
0.3,1.5,0.9999908194782803,0.00020341961257334568,0.00014984537123728883,near_complete_closure
0.32,1.5,0.9999874432522047,0.0003239090017027098,0.00013541710923570217,near_complete_closure
0.34,1.5,0.9999827744621589,0.0002966734325610175,0.00020560173886813906,near_complete_closure
0.36,1.5,0.9999763082061076,0.0002990332280942562,0.00018770689676327504,near_complete_closure
0.38,1.5,0.999967341076375,0.0003191236181550576,0.00024536845114697794,near_complete_closure
0.4,1.5,0.9999548929748228,0.0007004527690944782,0.00022860194066554512,near_complete_closure
0.42,1.5,0.999937597814412,0.0007748144689428665,0.0004533641604077559,near_complete_closure
0.44,1.5,0.9999135521976394,0.0007354361654081392,0.00048095614490360815,near_complete_closure
0.46,1.5,0.9998801067038499,0.0008222225832839848,0.0005864917881561618,near_complete_closure
0.48,1.5,0.9998335750856613,0.002068914365326716,0.0005882861347362269,near_complete_closure
0.5,1.5,0.9997688273414854,0.0025668633702106334,0.0014688276960050802,near_complete_closure
0.52,1.5,0.9996787294171614,0.0024780442473292634,0.001761023076309998,near_complete_closure
0.54,1.5,0.9995533797835215,0.002699180696552164,0.0021108125208318743,near_complete_closure
0.56,1.5,0.9993790466046951,0.007700879453109692,0.0022212677833305366,near_complete_closure
0.58,1.5,0.9991366670071947,0.010751555972685583,0.006379221900265754,near_complete_closure
0.6,1.5,0.9987998099465025,0.01096018002297956,0.009069672769093526,near_complete_closure
0.62,1.5,0.9983319917028078,0.011706920677343762,0.010642839152702924,near_complete_closure
0.64,1.5,0.9976828748697252,0.0304969813919602,0.013888722319360926,near_complete_closure
0.66,1.5,0.9967826406755299,0.0694523425041903,0.025906071809303256,limit_cycle_like
0.68,1.5,0.9955347929687863,0.09226222077023899,0.07225485460820773,limit_cycle_like
0.7000000000000001,1.5,0.9938079547177169,0.09657878554741632,0.12562718869820166,limit_cycle_like
0.72,1.5,0.9914223323088343,0.09294585312524747,0.17329190894569257,limit_cycle_like
0.74,1.5,0.988124591139327,0.08911608739876958,0.2118079759815563,limit_cycle_like
0.76,1.5,0.9835656312168135,0.08858790253494984,0.2410046068725866,limit_cycle_like
0.78,1.5,0.9773010435164561,0.09186961545398091,0.26147838953145774,limit_cycle_like
0.8,1.5,0.9687310049993251,0.09802236379986107,0.27370181234977203,limit_cycle_like
0.0,1.575,0.999999769955875,0.0009010109379226555,0.0005676510154012094,near_complete_closure
0.02,1.575,0.9999997158978432,0.0007431283028530928,0.00041200783132378275,near_complete_closure
0.04,1.575,0.9999996459027259,0.0005328131927482798,0.000365984760575107,near_complete_closure
0.06,1.575,0.9999995547789612,0.00044225383920261087,0.0003002134413961841,near_complete_closure
0.08,1.575,0.999999435513319,0.0004036117980586604,0.00022095133454123764,near_complete_closure
0.1,1.575,0.999999278602783,0.0002998102851304618,0.00021270782719084498,near_complete_closure
0.12,1.575,0.9999990711186684,0.00027644610218110317,0.00018103415327546155,near_complete_closure
0.14,1.575,0.9999987954067446,0.00026657589334868053,0.00014475371320445295,near_complete_closure
0.16,1.575,0.9999984273018021,0.00020571784017753457,0.00015426494403587837,near_complete_closure
0.18,1.575,0.999997933684132,0.00021564908802232299,0.00012335162486652466,near_complete_closure
0.2,1.575,0.9999972691112207,0.00017922543212196707,0.00012766959738474425,near_complete_closure
0.22,1.575,0.999996371129867,0.00019204423440978246,0.00012395776886056151,near_complete_closure
0.24,1.575,0.999995153739959,0.00021966269037711068,0.0001129672924049579,near_complete_closure
0.26,1.575,0.9999934983479661,0.00018581191280444894,0.00013625495776208444,near_complete_closure
0.28,1.575,0.9999912413214453,0.00019630311666857445,0.00011610684999911037,near_complete_closure
0.3,1.575,0.9999881568119185,0.00018170584141808256,0.00014755249642526712,near_complete_closure
0.32,1.575,0.999983932866921,0.0003226661019641344,0.00012776784833127907,near_complete_closure
0.34,1.575,0.9999781382203916,0.00032305381646205114,0.00019728250207587088,near_complete_closure
0.36,1.575,0.9999701764963708,0.00031031978408257364,0.00019246754092761795,near_complete_closure
0.38,1.575,0.9999592232910192,0.0003016278037233653,0.00023515341934808053,near_complete_closure
0.4,1.575,0.999944139105948,0.0006857603121981961,0.00022023203157106158,near_complete_closure
0.42,1.575,0.9999233482962105,0.0008390929733773537,0.000427490383771169,near_complete_closure
0.44,1.575,0.9998946722451678,0.0007823272316096464,0.0004998195005398958,near_complete_closure
0.46,1.575,0.999855101529383,0.0008108621268623546,0.0005686225117600348,near_complete_closure
0.48,1.575,0.9998004821911872,0.0020239483355903357,0.0005651329652813906,near_complete_closure
0.5,1.575,0.9997250789524774,0.0027002732577835445,0.0013903126046714359,near_complete_closure
0.52,1.575,0.9996209751063387,0.0025786737131153568,0.0017975341309895295,near_complete_closure
0.54,1.575,0.9994772637621459,0.0026782556948925277,0.0020497833622012324,near_complete_closure
0.56,1.575,0.99927893881564,0.007459793926547314,0.00214798381264713,near_complete_closure
0.58,1.575,0.9990053318260825,0.010939666233006044,0.0060207520586448085,near_complete_closure
0.6,1.575,0.9986279820484268,0.010972411863104369,0.009006258771727565,near_complete_closure
0.62,1.575,0.9981078780760082,0.011701149995847681,0.010219145765191876,near_complete_closure
0.64,1.575,0.9973916494342251,0.028891855121173225,0.013546633245335763,near_complete_closure
0.66,1.575,0.9964058530817462,0.06766576815162911,0.024084139719752033,limit_cycle_like
0.68,1.575,0.9950495132858942,0.09120498567119777,0.06862498571817212,limit_cycle_like
0.7000000000000001,1.575,0.9931860544970192,0.09612232430566885,0.12075008559709165,limit_cycle_like
0.72,1.575,0.9906306789933104,0.09269537968055226,0.16756882321330271,limit_cycle_like
0.74,1.575,0.9871249574085605,0.08870731149900994,0.20552758528742912,limit_cycle_like
0.76,1.575,0.9823123229941091,0.08778860284969768,0.23438953097900309,limit_cycle_like
0.78,1.575,0.9757422169504332,0.0906118777420216,0.25472671580724815,limit_cycle_like
0.8,1.575,0.9668225242190996,0.09634272689217184,0.26700738801584445,limit_cycle_like
0.0,1.65,0.9999996757693116,0.0008414149472578829,0.0005823297088931463,near_complete_closure
0.02,1.65,0.9999996020590831,0.0007318055635720999,0.000412916366280838,near_complete_closure
0.04,1.65,0.9999995071775276,0.0005627690554445257,0.0003360647128049777,near_complete_closure
0.06,1.65,0.9999993843996936,0.0004183669032353254,0.0003018547223265645,near_complete_closure
0.08,1.65,0.9999992246852847,0.00039205027693213214,0.00022413514382649716,near_complete_closure
0.1,1.65,0.999999015863634,0.00031627838844740187,0.00019440301970617704,near_complete_closure
0.12,1.65,0.9999987414998097,0.0002543643498642478,0.00018519717649119325,near_complete_closure
0.14,1.65,0.9999983793176961,0.00026707404978279514,0.00014021342341613433,near_complete_closure
0.16,1.65,0.9999978990326275,0.00021319731300264554,0.00014528404708401136,near_complete_closure
0.18,1.65,0.999997259403991,0.00020305292254191044,0.0001289518875485497,near_complete_closure
0.2,1.65,0.9999964042248894,0.000188195181908581,0.00011593282333382726,near_complete_closure
0.22,1.65,0.9999952568073798,0.00017227631138241068,0.000126817125522627,near_complete_closure
0.24,1.65,0.9999937123390487,0.0002248669014811572,0.00010478603635839398,near_complete_closure
0.26,1.65,0.9999916273306506,0.0001918459783659928,0.00013373621206821737,near_complete_closure
0.28,1.65,0.9999888051843182,0.00019757956411100904,0.00011551870347691756,near_complete_closure
0.3,1.65,0.9999849764887105,0.00017043994596864008,0.00014092667806465318,near_complete_closure
0.32,1.65,0.9999797718944158,0.0003118173774296296,0.00012684829903606258,near_complete_closure
0.34,1.65,0.9999726845935919,0.00035248285075877543,0.0001841273915229953,near_complete_closure
0.36,1.65,0.9999630187885197,0.0003244846050339203,0.00020079152835354792,near_complete_closure
0.38,1.65,0.9999498194936094,0.00030078348628370275,0.0002235106143892018,near_complete_closure
0.4,1.65,0.9999317764592314,0.0006629658622565332,0.0002194808713505485,near_complete_closure
0.42,1.65,0.9999070914695436,0.0008984341686373417,0.00039717233007427005,near_complete_closure
0.44,1.65,0.9998732960023521,0.0008364408121774895,0.0005182236417018673,near_complete_closure
0.46,1.65,0.9998270040912083,0.0008257148968912706,0.0005532164442082292,near_complete_closure
