epoch	V	b1H	b1S	label	npts	d_cal	slope	wcont	occ2ecc
290	178	176	130	SW	3	nan	nan	1.1314819804510017	0.7471910112359551
300	186	184	133	SW	2	nan	nan	1.0418527098554229	0.7311827956989247
310	201	198	143	SW	2	nan	nan	0.9894875279652503	0.7213930348258707
320	228	226	165	SW	3	nan	nan	1.2762991535446113	0.7412280701754386
330	231	229	176	SW	3	nan	nan	1.2334531067280337	0.7748917748917749
340	247	245	186	SW	3	nan	nan	1.1746896638078343	0.7611336032388664
350	271	269	200	SW	3	nan	nan	1.122590774543931	0.7453874538745388
360	279	277	203	SW	3	nan	nan	1.1842062772168012	0.7347670250896058
370	287	285	199	SW	2	nan	nan	1.1318386242427438	0.7003484320557491
380	289	287	188	SW	2	nan	nan	1.0833810145160871	0.657439446366782
390	292	290	186	SW	2	nan	nan	1.1207175645885503	0.6438356164383562
400	281	278	182	SW	3	nan	nan	1.1158207976266854	0.6583629893238434
410	267	264	180	SW	1	nan	nan	1.0707263824348239	0.6816479400749064
420	269	267	174	SW	2	nan	nan	1.055834647983472	0.6579925650557621
430	270	268	166	SW	2	nan	nan	1.0728607835176858	0.6222222222222222
440	270	268	163	SW	2	nan	nan	1.0865516275704163	0.6111111111111112
450	271	269	153	SW	2	nan	nan	1.0749888549083957	0.5719557195571956
460	253	251	138	SW	2	nan	nan	1.003286110872729	0.5533596837944664
470	278	276	156	SW	2	nan	nan	0.9893056157281354	0.5683453237410072
480	277	275	159	SW	2	nan	nan	1.052800785848445	0.5848375451263538
490	252	250	150	SW	3	nan	nan	1.16767962378592	0.6031746031746031
500	241	239	148	SW	3	nan	nan	1.2264385349728133	0.6224066390041494
510	215	213	146	SW	3	nan	nan	1.1324942009123427	0.6883720930232559
520	213	211	146	SW	3	nan	nan	1.1800961704103887	0.6948356807511737
530	221	219	155	SW	2	nan	nan	1.0947985321513531	0.7149321266968326
540	229	227	165	SW	2	nan	nan	1.0174383316203295	0.7336244541484717
550	228	225	164	SW	2	nan	nan	1.0247695525576004	0.7324561403508771
560	237	234	172	SW	2	nan	nan	1.0595445193411122	0.7341772151898734
570	245	243	177	SW	3	nan	nan	1.1044193460426182	0.7306122448979592
580	257	255	184	SW	2	nan	nan	1.0449191851137816	0.7276264591439688
590	259	257	187	SW	3	nan	nan	1.1376626595931698	0.7297297297297297
600	256	254	183	SW	3	nan	nan	1.1453274603278047	0.72265625
610	243	241	169	SW	3	nan	nan	1.148576409826291	0.7078189300411523
620	235	232	156	SW	3	nan	nan	1.1412721055894095	0.6723404255319149
630	216	214	145	SW	2	nan	nan	1.0586345207918864	0.6898148148148148
640	201	199	141	SW	2	nan	nan	1.0397438823759737	0.7114427860696517
650	192	190	138	SW	2	nan	nan	1.027031271253328	0.7291666666666666
660	187	185	133	SW	2	nan	nan	0.9744037819035114	0.7219251336898396
670	210	208	137	SW	2	nan	nan	1.0371030367964118	0.6619047619047619
680	234	232	152	SW	3	nan	nan	1.1196327715475096	0.6581196581196581
690	227	225	149	SW	3	nan	nan	1.107346515456493	0.6651982378854625
700	199	195	137	SW	3	nan	nan	1.129238747975752	0.6984924623115578
710	190	188	131	SW	2	nan	nan	1.1101036578663739	0.7
720	176	174	130	SW	2	nan	nan	0.9193846912330367	0.75
730	181	178	118	SW	2	nan	nan	1.0870245897344535	0.6629834254143646
740	175	173	113	SW	2	nan	nan	1.0496120831335718	0.6628571428571428
750	173	170	115	SW	1	nan	nan	1.0185522728840473	0.6820809248554913
760	177	174	117	SW	2	nan	nan	1.0469785858670821	0.672316384180791
770	172	170	117	SW	2	nan	nan	0.9900474895601257	0.6918604651162791
780	173	171	118	SW	2	nan	nan	0.9788719927630699	0.6936416184971098
790	172	170	119	SW	2	nan	nan	0.9362898749791733	0.7034883720930233
800	188	186	129	SW	2	nan	nan	0.8753199271684555	0.7021276595744681
810	202	200	121	SW	2	nan	nan	1.0619459560465636	0.6138613861386139
820	203	201	111	SW	3	nan	nan	1.1172580737032725	0.5566502463054187
830	197	195	102	SW	3	nan	nan	1.1287527382112814	0.5279187817258884
840	197	195	108	SW	3	nan	nan	1.176710959028874	0.5583756345177665
850	156	154	109	SW	2	nan	nan	1.077554831292672	0.717948717948718
860	165	163	114	SW	2	nan	nan	1.098076619733563	0.703030303030303
870	182	180	122	SW	2	nan	nan	1.0184167815963063	0.6813186813186813
880	187	185	125	SW	2	nan	nan	1.0014215616422721	0.6844919786096256
890	180	178	120	SW	2	nan	nan	0.9768693239894162	0.6833333333333333
900	173	171	123	SW	2	nan	nan	1.0007059380987595	0.7225433526011561
910	173	171	122	SW	2	nan	nan	0.9981394682348766	0.7225433526011561
920	176	174	124	SW	2	nan	nan	1.0385855239998238	0.7159090909090909
930	184	182	124	SW	2	nan	nan	1.0439970648866108	0.6847826086956522
940	193	191	120	SW	2	nan	nan	1.075417514215828	0.6321243523316062
950	187	185	118	SW	3	nan	nan	1.1349921586109533	0.6417112299465241
960	185	183	114	SW	3	nan	nan	1.103646882745785	0.6270270270270271
970	165	163	109	SW	2	nan	nan	1.009049202811807	0.6787878787878788
980	158	156	107	SW	2	nan	nan	0.9978874551413852	0.6962025316455697
990	179	177	128	SW	2	nan	nan	1.0339109225940835	0.7262569832402235
1000	207	205	144	SW	3	nan	nan	1.3261602282396119	0.7101449275362319
1010	213	211	150	SW	3	nan	nan	1.1386434981130416	0.7136150234741784
1020	210	208	144	SW	3	nan	nan	1.1452086466947191	0.6952380952380952
1030	221	219	149	SW	3	nan	nan	1.1910043873126512	0.6832579185520362
1040	211	208	162	SW	3	nan	nan	1.1300018523565383	0.7772511848341233
1050	214	212	164	SW	2	nan	nan	1.2034733426029918	0.7757009345794392
1060	224	222	170	SW	2	nan	nan	1.1961417542814898	0.7723214285714286
1070	223	221	169	SW	2	nan	nan	1.0919257284703536	0.7713004484304933
1080	220	217	160	SW	2	nan	nan	1.0150760638762324	0.7363636363636363
1090	232	230	165	SW	2	nan	nan	1.042101493787714	0.7198275862068966
1100	249	247	175	SW	3	nan	nan	1.117723537990014	0.7188755020080321
1110	260	258	177	SW	2	nan	nan	1.0744686483693004	0.6923076923076923
1120	257	255	180	SW	2	nan	nan	0.99349203708418	0.7120622568093385
1130	258	256	170	SW	2	nan	nan	1.0310684946813249	0.6666666666666666
1140	256	254	160	SW	2	nan	nan	1.0680070401136033	0.63671875
1150	246	244	150	SW	2	nan	nan	1.079861775081394	0.6300813008130082
1160	254	251	143	SW	2	nan	nan	1.0751441030249664	0.5748031496062992
1170	258	256	136	SW	2	nan	nan	1.0824534167221478	0.5348837209302325
1180	259	257	134	SW	3	nan	nan	1.1744686182719153	0.528957528957529
1190	259	256	145	SW	3	nan	nan	1.2110294903415526	0.5675675675675675
1200	225	223	138	SW	2	nan	nan	1.0557426692251968	0.6222222222222222
1210	217	215	137	SW	2	nan	nan	0.9645006060543099	0.6451612903225806
1220	208	206	135	SW	2	nan	nan	0.9925214456440895	0.6634615384615384
1230	195	193	131	SW	2	nan	nan	1.0964470058241274	0.6871794871794872
1240	197	195	124	SW	3	nan	nan	1.1204038122786542	0.6395939086294417
1250	203	201	128	SW	2	nan	nan	1.0915278226682001	0.6403940886699507
1260	199	197	115	SW	2	nan	nan	1.0701660598587504	0.5879396984924623
1270	179	177	112	SW	2	nan	nan	1.0957709507867985	0.6536312849162011
1280	160	156	107	SW	2	nan	nan	1.0834381200597056	0.6875
1290	157	154	104	SW	2	nan	nan	1.049840645256771	0.6751592356687898
1300	165	163	104	SW	2	nan	nan	1.0137715671181433	0.6424242424242425
1310	167	165	104	SW	2	nan	nan	1.0008614864746093	0.6347305389221557
1320	161	159	100	SW	2	nan	nan	0.9989778178945345	0.639751552795031
1330	158	156	97	SW	2	nan	nan	1.0818556391539136	0.6265822784810127
1340	166	164	92	SW	3	nan	nan	1.1259079379985502	0.572289156626506
1350	158	156	82	SW	3	nan	nan	1.1616146364613191	0.5379746835443038
1360	156	154	81	SW	3	nan	nan	1.1186311986894582	0.5384615384615384
1370	141	139	83	SW	2	nan	nan	1.0417632662096405	0.6099290780141844
1380	126	123	81	SW	1	nan	nan	1.0018819209548608	0.6587301587301587
1390	142	140	91	SW	2	nan	nan	1.0107744744113318	0.6619718309859155
1400	154	151	97	SW	2	nan	nan	1.0706723419897923	0.6493506493506493
1410	155	153	96	SW	2	nan	nan	1.0252709892764396	0.632258064516129
1420	151	149	97	SW	2	nan	nan	0.9526401615538843	0.6622516556291391
1430	139	137	95	SW	2	nan	nan	0.9943592774275204	0.7050359712230215
1440	134	131	91	SW	1	nan	nan	0.9822821378220454	0.6940298507462687
1450	137	135	90	SW	1	nan	nan	0.9421776881490104	0.6715328467153284
1460	141	139	99	SW	2	nan	nan	1.0937132829141436	0.7163120567375887
1470	144	142	97	SW	2	nan	nan	1.0520359390568648	0.7013888888888888
1480	150	148	97	SW	2	nan	nan	1.019523473291499	0.6666666666666666
1490	153	151	98	SW	2	nan	nan	0.9342117134377016	0.6601307189542484
1500	152	149	106	SW	2	nan	nan	0.9372000996288868	0.7171052631578947
