epoch	V	b1H	b1S	label	npts	d_cal	slope	wcont	occ2ecc
960	166	100	69	SW	3	nan	nan	1.3086972823131995	0.7300613496932515
970	155	96	65	SW	3	nan	nan	1.3512730505548398	0.7354838709677419
980	151	92	62	METR	4	2.598862737354354	1.9994313686771772	1.3216537329901286	0.7218543046357616
990	157	100	65	METR	5	1.768159295300102	1.5168458432870806	1.7498055165287696	0.6751592356687898
1000	167	113	76	METR	5	1.244467357007806	1.1031292120361667	1.741834975132649	0.7005988023952096
1010	179	125	85	SW	3	nan	nan	1.0886284686326562	0.6153846153846154
1020	172	121	84	FRAG	3	nan	nan	0.9591042680447002	0.5784313725490197
1030	178	129	92	FRAG	3	nan	nan	0.9006117297350417	0.5833333333333334
1040	174	128	92	FRAG	3	nan	nan	0.8983815188594045	0.6136363636363636
1050	178	133	97	FRAG	1	nan	nan	0.6205047346700845	0.8210526315789474
1060	194	152	108	SW	1	nan	nan	0.6910909492167671	0.7711864406779662
1070	199	161	123	SW	1	nan	nan	0.6641929178257157	0.7969924812030075
1080	220	189	141	SW	2	nan	nan	0.777404583207775	0.8
1090	212	185	145	SW	1	nan	nan	0.7547058832253377	0.8160919540229885
1100	201	184	143	SW	2	nan	nan	0.6935895763260369	0.8100558659217877
1110	192	182	147	SW	1	nan	nan	0.6344440831872605	0.8186813186813187
1120	189	187	150	SW	1	nan	nan	0.7329877062955025	0.8042328042328042
1130	213	211	175	SW	1	nan	nan	0.9124066974034197	0.8309859154929577
1140	263	261	196	SW	1	nan	nan	0.9742886048739372	0.752851711026616
1150	296	294	217	SW	2	nan	nan	0.9756604475853173	0.7398648648648649
1160	329	327	244	SW	2	nan	nan	1.090786360600556	0.7477203647416414
1170	353	351	271	SW	2	nan	nan	1.0789774521642759	0.773371104815864
1180	384	382	303	SW	2	nan	nan	1.120645796088029	0.7942708333333334
1190	407	405	317	SW	2	nan	nan	1.1675741817260383	0.7837837837837838
1200	418	416	328	SW	2	nan	nan	1.1428889211396438	0.7894736842105263
1210	436	434	343	SW	2	nan	nan	1.1987559464025292	0.7912844036697247
1220	452	450	352	SW	2	nan	nan	1.1501876927365644	0.7853982300884956
1230	464	462	358	SW	2	nan	nan	1.2181894463195617	0.7801724137931034
1240	475	473	368	SW	2	nan	nan	1.1820974284350116	0.7873684210526316
1250	489	487	379	SW	3	nan	nan	1.2675116951655792	0.787321063394683
1260	501	499	392	SW	3	nan	nan	1.2903871780659388	0.7964071856287425
1270	511	509	393	SW	3	nan	nan	1.2539071853015415	0.7886497064579256
1280	514	512	392	SW	3	nan	nan	1.2243021015652673	0.7879377431906615
1290	552	549	399	SW	3	nan	nan	1.2029475580966824	0.7481884057971014
1300	554	550	391	SW	3	nan	nan	1.2358265415480376	0.7382671480144405
1310	562	558	384	SW	3	nan	nan	1.2420636360994592	0.7170818505338078
1320	578	574	383	SW	3	nan	nan	1.2472937721178978	0.6955017301038062
1330	579	574	386	SW	3	nan	nan	1.2454982217472514	0.7012089810017271
1340	580	573	379	SW	3	nan	nan	1.208654046779595	0.6896551724137931
1350	575	568	377	SW	3	nan	nan	1.208027995933719	0.6956521739130435
1360	564	549	376	SW	3	nan	nan	1.278592149276343	0.7180851063829787
1370	575	560	387	SW	3	nan	nan	1.3256388498547658	0.7286956521739131
1380	575	561	388	SW	3	nan	nan	1.2770713706840588	0.7321739130434782
1390	563	549	376	SW	3	nan	nan	1.284468844375884	0.7371225577264654
1400	560	546	367	SW	3	nan	nan	1.330121161491544	0.7339285714285714
1410	560	545	363	SW	3	nan	nan	1.3383558609911819	0.7339285714285714
1420	549	530	340	SW	2	nan	nan	1.2997523572455008	0.7085610200364298
1430	542	524	335	SW	2	nan	nan	1.362696939660713	0.7140221402214022
1440	534	512	325	SW	3	nan	nan	1.3840494077461536	0.7209737827715356
1450	523	498	320	SW	3	nan	nan	1.339763683527943	0.7208413001912046
1460	523	492	318	SW	3	nan	nan	1.2675351032535374	0.7170172084130019
1470	531	499	321	SW	3	nan	nan	1.3297522418885521	0.7156308851224106
1480	520	488	319	SW	3	nan	nan	1.2992513571967692	0.7346153846153847
1490	520	487	313	SW	3	nan	nan	1.3127685470001322	0.7269230769230769
1500	490	458	296	SW	2	nan	nan	1.3104930715477685	0.7326530612244898
