cycle_id	birth	death	lifetime	died_by	len
693	401	401	0	path	4
694	402	402	0	path	4
695	402	461	59	path	4
696	402	706	304	path	4
697	402	698	296	path	4
698	402	550	148	path	4
699	403	596	193	path	4
700	403	537	134	new	4
701	403	506	103	path	4
702	403	680	277	new	4
703	403	507	104	path	4
704	404	585	181	new	4
705	405	500	95	path	4
706	405	539	134	new	4
707	405	508	103	new	4
708	405	581	176	new	4
709	405	477	72	path	4
710	407	537	130	path	4
711	407	513	106	path	4
712	407	679	272	path	4
713	408	542	134	new	4
714	408	448	40	path	4
715	409	615	206	path	4
716	409	409	0	path	4
717	409	437	28	new	4
718	409	710	301	new	4
719	409	565	156	new	4
720	409	459	50	path	4
721	409	409	0	path	4
722	410	793	383	path	4
723	410	544	134	new	4
724	410	410	0	path	4
725	411	456	45	path	4
726	412	412	0	path	4
727	413	505	92	path	4
728	414	448	34	path	4
729	414	598	184	new	4
730	415	415	0	path	4
731	415	429	14	path	4
732	415	511	96	new	4
733	415	415	0	path	4
734	415	504	89	path	4
735	415	448	33	path	4
736	415	415	0	path	4
737	416	416	0	path	4
738	416	614	198	path	4
739	417	703	286	path	4
740	417	417	0	path	4
741	417	451	34	path	4
742	417	467	50	path	4
743	418	418	0	path	4
744	418	552	134	new	4
745	418	653	235	new	4
746	419	419	0	path	4
747	419	468	49	path	4
748	420	420	0	path	4
749	420	451	31	path	4
750	420	420	0	path	4
751	420	420	0	path	4
752	421	428	7	new	4
753	421	511	90	path	4
754	422	570	148	new	4
755	422	438	16	new	4
756	423	511	88	path	4
757	423	423	0	path	4
758	423	676	253	new	4
759	424	571	147	new	4
760	424	424	0	path	4
761	425	558	133	new	4
762	425	540	115	path	4
763	427	614	187	path	4
764	428	577	149	path	4
765	428	564	136	new	4
766	429	461	32	path	4
767	429	521	92	path	4
768	429	583	154	path	4
769	430	608	178	path	4
770	431	611	180	new	4
771	432	432	0	path	4
772	432	627	195	new	4
773	432	432	0	path	4
774	433	439	6	path	4
775	434	534	100	path	4
776	435	511	76	path	4
777	435	435	0	path	4
778	437	630	193	new	4
779	438	524	86	path	4
780	438	438	0	path	4
781	439	439	0	path	4
782	440	440	0	path	4
783	440	440	0	path	4
784	441	468	27	path	4
785	455	455	0	path	4
786	456	628	172	new	4
787	456	456	0	path	4
788	457	457	0	path	4
789	458	458	0	path	4
790	458	641	183	new	4
791	459	459	0	path	4
792	459	618	159	new	4
793	459	593	134	new	4
794	460	460	0	path	4
795	460	460	0	path	4
796	460	671	211	path	4
797	461	486	25	path	4
798	461	605	144	path	4
799	462	535	73	new	4
800	463	607	144	new	4
801	464	648	184	new	4
802	465	606	141	path	4
803	465	599	134	new	4
804	465	465	0	path	4
805	466	521	55	path	4
806	466	657	191	new	4
807	467	601	134	new	4
808	467	601	134	new	4
809	468	468	0	path	4
810	468	468	0	path	4
811	469	703	234	path	4
812	470	660	190	new	4
813	470	486	16	path	4
814	473	657	184	new	4
815	474	661	187	new	4
816	475	475	0	path	4
817	475	781	306	new	4
818	475	522	47	new	4
819	475	498	23	path	4
820	476	614	138	path	4
821	476	797	321	path	4
822	477	633	156	new	4
823	478	669	191	new	4
824	479	511	32	path	4
825	481	494	13	path	4
826	481	536	55	path	4
827	482	482	0	path	4
828	482	505	23	path	4
829	484	484	0	path	4
830	485	574	89	path	4
831	485	540	55	path	4
832	486	661	175	new	4
833	486	486	0	path	4
834	487	487	0	path	4
835	487	487	0	path	4
836	487	708	221	new	4
837	488	660	172	path	4
838	488	653	165	new	4
839	489	672	183	new	4
840	489	489	0	path	4
841	489	636	147	new	4
842	490	795	305	new	4
843	491	491	0	path	4
844	491	491	0	path	4
845	494	540	46	path	4
846	494	602	108	path	4
847	494	523	29	path	4
848	495	527	32	path	4
849	496	558	62	path	4
850	499	669	170	new	4
851	499	670	171	new	4
852	500	706	206	path	4
853	500	500	0	path	4
854	500	633	133	new	4
855	501	675	174	new	4
856	502	857	355	new	4
857	503	797	294	path	4
858	503	507	4	path	4
859	503	663	160	new	4
860	505	527	22	path	4
861	505	639	134	new	4
862	505	683	178	path	4
863	505	505	0	path	4
864	505	505	0	path	4
865	505	612	107	path	4
866	506	506	0	path	4
867	506	574	68	path	4
868	506	844	338	path	4
869	506	506	0	path	4
870	506	686	180	new	4
871	506	693	187	new	4
872	506	646	140	new	4
873	506	663	157	new	4
874	506	893	387	path	4
875	506	-1	-1	censored	4
876	506	-1	-1	censored	4
877	506	653	147	new	4
878	507	507	0	path	4
879	507	507	0	path	4
880	507	507	0	path	4
881	507	507	0	path	4
882	507	647	140	new	4
883	508	661	153	new	4
884	508	642	134	new	4
885	508	508	0	path	4
886	508	508	0	path	4
887	508	662	154	new	4
888	509	509	0	path	4
889	509	646	137	path	4
890	509	528	19	new	4
891	509	509	0	path	4
892	509	670	161	new	4
893	509	686	177	new	4
894	510	662	152	new	4
895	510	510	0	path	4
896	510	652	142	new	4
897	510	703	193	new	4
898	511	687	176	path	4
899	511	656	145	path	4
900	511	599	88	new	4
901	511	511	0	path	4
902	511	724	213	path	4
903	511	820	309	path	4
904	511	645	134	new	4
905	511	677	166	new	4
906	511	645	134	new	4
907	512	512	0	path	4
908	512	710	198	path	4
909	513	588	75	path	4
910	514	562	48	path	4
911	514	514	0	path	4
912	514	645	131	path	4
913	514	777	263	path	4
914	514	514	0	path	4
915	514	647	133	new	4
916	514	624	110	path	4
917	514	-1	-1	censored	4
918	515	816	301	path	4
919	515	696	181	new	4
920	515	515	0	path	4
921	515	515	0	path	4
922	516	522	6	path	4
923	516	778	262	new	4
924	518	677	159	path	4
925	518	638	120	path	4
926	518	577	59	path	4
927	518	518	0	path	4
928	519	684	165	new	4
929	519	625	106	path	4
930	520	678	158	new	4
931	520	675	155	new	4
932	521	667	146	new	4
933	522	754	232	new	4
934	522	793	271	new	4
935	522	662	140	new	4
936	522	728	206	path	4
937	523	615	92	path	4
938	523	657	134	new	4
939	523	706	183	new	4
940	523	666	143	new	4
941	523	523	0	path	4
942	523	657	134	new	4
943	523	678	155	new	4
944	524	654	130	new	4
945	524	683	159	new	4
946	524	821	297	new	4
947	524	580	56	path	4
948	525	573	48	path	4
949	525	724	199	path	4
950	525	731	206	path	4
951	526	526	0	path	4
952	526	526	0	path	4
953	526	712	186	new	4
954	527	527	0	path	4
955	527	554	27	path	4
956	527	527	0	path	4
957	527	663	136	new	4
958	527	571	44	new	4
959	527	663	136	new	4
960	527	758	231	new	4
961	527	597	70	new	4
962	528	-1	-1	censored	4
963	528	580	52	path	4
964	528	528	0	path	4
965	528	664	136	new	4
966	529	695	166	new	4
967	529	663	134	new	4
968	529	529	0	path	4
969	529	529	0	path	4
970	529	529	0	path	4
971	529	776	247	new	4
972	530	531	1	path	4
973	530	680	150	new	4
974	530	562	32	path	4
975	531	666	135	new	4
